MSEtrain,MSEvalid
4.9781045e-7,5.0931817e-7
4.888487e-7,5.0164556e-7
4.9269886e-7,5.0215385e-7
5.1836133e-7,5.251021e-7
4.845538e-7,4.931969e-7
5.0267124e-7,5.167249e-7
4.8113304e-7,4.926401e-7
4.7081483e-7,4.833475e-7
4.636296e-7,4.7257873e-7
4.8931855e-7,4.979263e-7
4.8005626e-7,4.895076e-7
4.755332e-7,4.818955e-7
4.7110856e-7,4.796177e-7
4.919543e-7,5.031431e-7
4.7545186e-7,4.855272e-7
4.749225e-7,4.8260495e-7
4.76325e-7,4.914395e-7
4.804954e-7,4.8840553e-7
5.054765e-7,5.132351e-7
5.078692e-7,5.1687834e-7
4.800919e-7,4.8811154e-7
4.9157154e-7,5.01888e-7
5.0900417e-7,5.168263e-7
4.7793077e-7,4.862746e-7
4.9875194e-7,5.128839e-7
4.7268853e-7,4.8421657e-7
4.882376e-7,4.9443355e-7
4.7254207e-7,4.821696e-7
4.7493523e-7,4.843047e-7
4.983814e-7,5.057354e-7
4.793088e-7,4.8949425e-7
4.9142113e-7,4.982478e-7
4.952894e-7,5.064106e-7
4.8034286e-7,4.87933e-7
4.7309385e-7,4.837577e-7
4.832505e-7,4.911987e-7
4.859521e-7,4.9612885e-7
4.844029e-7,4.999055e-7
4.693351e-7,4.78412e-7
4.728855e-7,4.833766e-7
4.7334828e-7,4.824877e-7
4.6739476e-7,4.786871e-7
4.958919e-7,5.032473e-7
4.5852386e-7,4.7133963e-7
4.746125e-7,4.8331367e-7
4.9712435e-7,5.101733e-7
4.799375e-7,4.92911e-7
4.6012408e-7,4.7102398e-7
4.5187736e-7,4.6274883e-7
4.7458732e-7,4.8271215e-7
4.546395e-7,4.6806733e-7
5.038685e-7,5.165715e-7
4.708606e-7,4.8367923e-7
4.6855044e-7,4.758482e-7
4.611959e-7,4.760728e-7
4.773574e-7,4.903031e-7
4.5780163e-7,4.671792e-7
4.5721475e-7,4.6616347e-7
4.684053e-7,4.8029136e-7
4.837697e-7,4.922822e-7
4.5910687e-7,4.660462e-7
4.6035757e-7,4.6371963e-7
4.799691e-7,4.8281316e-7
4.7863995e-7,4.853529e-7
4.5614956e-7,4.6236698e-7
4.6665912e-7,4.7683326e-7
4.5629628e-7,4.6570173e-7
4.5930105e-7,4.701292e-7
4.6463055e-7,4.7585894e-7
4.6022657e-7,4.745478e-7
4.777664e-7,4.876336e-7
4.6545912e-7,4.7581298e-7
5.0419135e-7,5.1744075e-7
4.423056e-7,4.546655e-7
4.533699e-7,4.6120016e-7
4.884662e-7,4.9776077e-7
4.5016364e-7,4.6207623e-7
4.721499e-7,4.738985e-7
4.631548e-7,4.743169e-7
5.777307e-7,5.897257e-7
4.5631668e-7,4.660216e-7
4.449909e-7,4.5341756e-7
4.6277628e-7,4.7457584e-7
4.9003154e-7,4.9949045e-7
4.5711334e-7,4.635906e-7
4.89153e-7,4.9826633e-7
4.6701035e-7,4.760962e-7
4.3512986e-7,4.4705143e-7
4.728365e-7,4.7598613e-7
4.4754523e-7,4.5789244e-7
4.6929165e-7,4.8102044e-7
4.5529387e-7,4.6632726e-7
4.4384558e-7,4.5224925e-7
4.551196e-7,4.6587064e-7
4.5953823e-7,4.7056466e-7
4.4346172e-7,4.5309514e-7
4.5116514e-7,4.595891e-7
4.902667e-7,4.940726e-7
4.433845e-7,4.5402788e-7
4.389461e-7,4.4896527e-7
4.4324838e-7,4.5353073e-7
4.7166046e-7,4.8451915e-7
4.911945e-7,5.000984e-7
4.6387797e-7,4.7449097e-7
4.444715e-7,4.5814554e-7
4.3929487e-7,4.5206033e-7
4.449579e-7,4.5778614e-7
4.5560992e-7,4.6791845e-7
4.4561654e-7,4.5746785e-7
4.3668186e-7,4.4834192e-7
4.5697232e-7,4.6484251e-7
4.5475508e-7,4.6516746e-7
4.5024856e-7,4.587323e-7
4.6178988e-7,4.754943e-7
4.3573792e-7,4.4580693e-7
4.778105e-7,4.8656256e-7
4.7327853e-7,4.8725326e-7
4.492487e-7,4.6204914e-7
4.4050822e-7,4.57301e-7
4.6146533e-7,4.7527118e-7
4.3093735e-7,4.4262953e-7
4.2977726e-7,4.4097249e-7
4.3066436e-7,4.4003926e-7
4.3006668e-7,4.4451832e-7
4.3068837e-7,4.415696e-7
4.4861534e-7,4.6101263e-7
4.3525017e-7,4.4951005e-7
4.366363e-7,4.4795758e-7
4.5323955e-7,4.656023e-7
4.3937294e-7,4.5072392e-7
4.209127e-7,4.32579e-7
4.4194644e-7,4.5254257e-7
4.4968135e-7,4.5488943e-7
4.2285598e-7,4.319403e-7
4.3111737e-7,4.4171787e-7
4.2418196e-7,4.3562412e-7
4.2789767e-7,4.3642672e-7
4.36988e-7,4.5155193e-7
4.3225845e-7,4.4007183e-7
4.3855607e-7,4.4880335e-7
4.4633094e-7,4.5574942e-7
4.2516626e-7,4.3857497e-7
4.3890915e-7,4.4873397e-7
4.510411e-7,4.5820403e-7
4.3637877e-7,4.5029444e-7
4.5350382e-7,4.6651067e-7
4.2722485e-7,4.394838e-7
4.4240548e-7,4.558012e-7
4.2031223e-7,4.2999173e-7
4.378856e-7,4.4823895e-7
4.334857e-7,4.4326924e-7
4.1888802e-7,4.3113516e-7
4.5597832e-7,4.634658e-7
4.3286883e-7,4.426891e-7
4.3285957e-7,4.4334973e-7
4.2619897e-7,4.35291e-7
4.5398247e-7,4.671751e-7
4.3999376e-7,4.5282007e-7
4.302463e-7,4.4407048e-7
4.396141e-7,4.5343126e-7
4.14713e-7,4.271029e-7
4.2310754e-7,4.3369855e-7
4.6149708e-7,4.6907306e-7
4.3451027e-7,4.4872053e-7
4.445879e-7,4.565774e-7
4.189922e-7,4.3202547e-7
4.3455296e-7,4.4642107e-7
4.2186116e-7,4.2901087e-7
4.322374e-7,4.4108228e-7
4.5521344e-7,4.6568024e-7
4.3414903e-7,4.436748e-7
4.3674703e-7,4.5282542e-7
4.3417702e-7,4.4755856e-7
4.2970686e-7,4.3971656e-7
4.3502e-7,4.4760438e-7
4.2910733e-7,4.440819e-7
4.1967837e-7,4.2945322e-7
5.4546666e-7,5.512471e-7
4.6149788e-7,4.715268e-7
4.2969654e-7,4.3966102e-7
4.2683425e-7,4.4169954e-7
4.4668397e-7,4.562059e-7
4.0591087e-7,4.1905966e-7
4.2065628e-7,4.3184153e-7
4.080582e-7,4.1914015e-7
4.1449692e-7,4.2684806e-7
4.5237476e-7,4.6340895e-7
4.417057e-7,4.5578534e-7
4.2362564e-7,4.3651562e-7
4.3695314e-7,4.4655374e-7
4.1955647e-7,4.302969e-7
4.1600728e-7,4.2394748e-7
4.1155468e-7,4.2142076e-7
4.3493088e-7,4.4191358e-7
4.1414236e-7,4.2717502e-7
4.1320874e-7,4.2540665e-7
4.0438184e-7,4.181481e-7
4.141499e-7,4.2533443e-7
4.2192187e-7,4.362817e-7
4.050117e-7,4.1845897e-7
4.1162792e-7,4.2112376e-7
4.2227413e-7,4.3182538e-7
4.1542654e-7,4.2779902e-7
4.0904337e-7,4.2167505e-7
4.160442e-7,4.265781e-7
4.3398705e-7,4.4573392e-7
4.3015098e-7,4.4538632e-7
4.21687e-7,4.3685293e-7
4.0895335e-7,4.215142e-7
4.388308e-7,4.5238178e-7
4.1809312e-7,4.2832363e-7
4.0409518e-7,4.162431e-7
4.0222506e-7,4.1217106e-7
4.3823874e-7,4.5431787e-7
4.2537235e-7,4.3741738e-7
4.1415421e-7,4.268376e-7
4.08535e-7,4.184815e-7
3.9527052e-7,4.08032e-7
4.0477082e-7,4.1822986e-7
4.1333777e-7,4.26768e-7
4.1422916e-7,4.282159e-7
4.0980484e-7,4.223275e-7
4.0576901e-7,4.1921814e-7
4.042448e-7,4.1643423e-7
4.124674e-7,4.2524326e-7
4.0942786e-7,4.2429704e-7
3.9823763e-7,4.1155508e-7
4.1027835e-7,4.2042154e-7
4.048878e-7,4.1434106e-7
3.8951637e-7,4.0147515e-7
4.195963e-7,4.345886e-7
4.055386e-7,4.1999857e-7
4.1399596e-7,4.315e-7
4.331452e-7,4.4796866e-7
4.4496733e-7,4.567418e-7
4.067989e-7,4.2171092e-7
4.2112032e-7,4.33232e-7
4.061823e-7,4.1823398e-7
4.0622604e-7,4.2445654e-7
3.9051653e-7,4.041911e-7
4.150208e-7,4.257102e-7
4.228906e-7,4.3537239e-7
3.8427555e-7,3.966678e-7
4.1131213e-7,4.243662e-7
3.9115397e-7,4.066312e-7
4.0541346e-7,4.1596994e-7
4.202734e-7,4.3189698e-7
3.891567e-7,4.0249824e-7
4.0084657e-7,4.0971548e-7
4.048579e-7,4.1703166e-7
4.0874545e-7,4.238789e-7
3.9864057e-7,4.1103155e-7
3.9275514e-7,4.0959378e-7
4.1590846e-7,4.2599322e-7
4.1186956e-7,4.235613e-7
4.0460668e-7,4.1528367e-7
3.929494e-7,4.065437e-7
3.8830024e-7,4.0006745e-7
3.9022905e-7,4.0392393e-7
4.145774e-7,4.2399967e-7
4.053172e-7,4.1498768e-7
3.9337328e-7,4.0310394e-7
4.1030944e-7,4.2459536e-7
3.89788e-7,4.0177272e-7
3.976492e-7,4.116564e-7
3.9826696e-7,4.0692404e-7
4.0624622e-7,4.2315236e-7
