MSEtrain,MSEvalid
6.6416183e-6,6.0646303e-6
6.6067596e-6,6.006298e-6
6.6266457e-6,5.9923564e-6
6.6297675e-6,6.0569855e-6
6.6149796e-6,5.998269e-6
6.5935924e-6,6.035886e-6
6.593971e-6,6.020371e-6
6.5834793e-6,6.0207626e-6
6.5891045e-6,6.045235e-6
6.5610293e-6,5.9503614e-6
6.639365e-6,6.061767e-6
6.5989034e-6,6.0192565e-6
6.606572e-6,6.0139073e-6
6.5991144e-6,5.9832387e-6
6.5816876e-6,5.9231033e-6
6.6857774e-6,6.1296437e-6
6.5960544e-6,6.0830803e-6
6.5646564e-6,5.982149e-6
6.545309e-6,5.9735917e-6
6.631274e-6,6.09691e-6
6.581147e-6,5.9806716e-6
6.564305e-6,5.960583e-6
6.5930594e-6,6.0656057e-6
6.5445015e-6,6.0083967e-6
6.542958e-6,5.991817e-6
6.557336e-6,5.932266e-6
6.613724e-6,5.9614613e-6
6.55909e-6,5.96882e-6
6.5380486e-6,5.9252316e-6
6.5239124e-6,5.96924e-6
6.5084937e-6,5.9326553e-6
6.530069e-6,5.9700683e-6
6.593812e-6,6.0044326e-6
6.5286877e-6,6.000108e-6
6.5263444e-6,5.957452e-6
6.5243544e-6,5.9701533e-6
6.515852e-6,5.929095e-6
6.5262884e-6,5.9665545e-6
6.513384e-6,5.951101e-6
6.5248882e-6,5.9737918e-6
6.5039767e-6,6.0036546e-6
6.5302884e-6,5.9224476e-6
6.5072054e-6,5.9214376e-6
6.481022e-6,5.912239e-6
6.4973547e-6,5.9158738e-6
6.5478066e-6,5.980852e-6
6.58579e-6,6.074968e-6
6.4806845e-6,5.9390127e-6
6.5310765e-6,6.0459315e-6
6.4978385e-6,5.933829e-6
6.4476985e-6,5.884572e-6
6.4984356e-6,6.0070347e-6
6.562866e-6,5.9643435e-6
6.476987e-6,5.8667797e-6
6.493634e-6,5.931191e-6
6.443951e-6,5.9500835e-6
6.4644814e-6,5.9608365e-6
6.4726737e-6,5.9457952e-6
6.4649253e-6,5.9082704e-6
6.4578094e-6,5.893937e-6
6.435788e-6,5.884192e-6
6.496945e-6,6.003952e-6
6.470076e-6,5.9330505e-6
6.490851e-6,6.0191596e-6
6.4482047e-6,5.9031518e-6
6.4906817e-6,5.9873414e-6
6.4205915e-6,5.9535787e-6
6.4157184e-6,5.876133e-6
6.465009e-6,5.9330655e-6
6.436319e-6,5.958888e-6
6.423e-6,5.908284e-6
6.4615797e-6,5.933218e-6
6.418824e-6,5.917253e-6
6.350868e-6,5.828061e-6
6.3795082e-6,5.829142e-6
6.341768e-6,5.8124433e-6
6.373296e-6,5.7893626e-6
6.3178863e-6,5.8293576e-6
6.3282573e-6,5.830374e-6
6.3743146e-6,5.881444e-6
6.4437086e-6,5.9944177e-6
6.308048e-6,5.7983916e-6
6.333499e-6,5.822041e-6
6.3314415e-6,5.8335413e-6
6.2823096e-6,5.786669e-6
6.3157468e-6,5.7745565e-6
6.3179186e-6,5.7935868e-6
6.2696904e-6,5.774059e-6
6.3469356e-6,5.802726e-6
6.2875133e-6,5.800917e-6
6.2891413e-6,5.751387e-6
6.2946388e-6,5.8214473e-6
6.3587645e-6,5.8548253e-6
6.3596344e-6,5.790623e-6
6.297441e-6,5.8107416e-6
6.3528373e-6,5.8607056e-6
6.271955e-6,5.83393e-6
6.280415e-6,5.84614e-6
6.2924264e-6,5.881898e-6
6.256366e-6,5.724201e-6
6.2434638e-6,5.778462e-6
6.2953595e-6,5.8578285e-6
6.286023e-6,5.801185e-6
6.3091848e-6,5.8623073e-6
6.3115817e-6,5.8573596e-6
6.239842e-6,5.750996e-6
6.2194435e-6,5.7436832e-6
6.27501e-6,5.749342e-6
6.256872e-6,5.7846364e-6
6.264421e-6,5.8066285e-6
6.338765e-6,5.807495e-6
6.247221e-6,5.7381667e-6
6.305612e-6,5.7873617e-6
6.2263603e-6,5.7882294e-6
6.2035765e-6,5.714171e-6
6.2360737e-6,5.8326273e-6
6.2188346e-6,5.709509e-6
6.2180075e-6,5.7478073e-6
6.233719e-6,5.8408887e-6
6.2112276e-6,5.739866e-6
6.2510003e-6,5.761982e-6
6.2421477e-6,5.8002033e-6
6.1806154e-6,5.7147886e-6
6.1988912e-6,5.743186e-6
6.2149825e-6,5.7384636e-6
6.196695e-6,5.7315974e-6
6.217246e-6,5.7458974e-6
6.216089e-6,5.8015735e-6
6.2005297e-6,5.71594e-6
6.1748924e-6,5.6789436e-6
6.233582e-6,5.780743e-6
6.171862e-6,5.7000366e-6
6.198997e-6,5.712466e-6
6.1431883e-6,5.6865506e-6
6.145852e-6,5.70564e-6
6.1894466e-6,5.7814973e-6
6.2668523e-6,5.863969e-6
6.135278e-6,5.7197385e-6
6.1527257e-6,5.715049e-6
6.1847054e-6,5.7689454e-6
6.1208148e-6,5.70608e-6
6.2191175e-6,5.8417054e-6
6.1226965e-6,5.710186e-6
6.198999e-6,5.78745e-6
6.1401956e-6,5.664579e-6
6.1278197e-6,5.6764416e-6
6.1301444e-6,5.735803e-6
6.150863e-6,5.7792727e-6
6.130561e-6,5.6509975e-6
6.109423e-6,5.6814583e-6
6.241461e-6,5.7651037e-6
6.1829437e-6,5.7147217e-6
6.093038e-6,5.6293543e-6
6.137708e-6,5.6912595e-6
6.1297683e-6,5.7581283e-6
6.098749e-6,5.691421e-6
6.101549e-6,5.7086204e-6
6.0905263e-6,5.6551194e-6
6.173778e-6,5.733859e-6
6.109955e-6,5.6219806e-6
6.16117e-6,5.7194543e-6
6.1075807e-6,5.690951e-6
6.1135893e-6,5.6643726e-6
6.079603e-6,5.693414e-6
6.149304e-6,5.6800804e-6
6.1395017e-6,5.645625e-6
6.071498e-6,5.6516055e-6
6.1107494e-6,5.7656634e-6
6.0682332e-6,5.6374056e-6
6.094573e-6,5.696853e-6
6.0687885e-6,5.6658864e-6
6.0617754e-6,5.641854e-6
6.097543e-6,5.66205e-6
6.1150963e-6,5.6084687e-6
6.11455e-6,5.746074e-6
6.067894e-6,5.655451e-6
6.1003234e-6,5.6996832e-6
6.0986063e-6,5.676575e-6
6.0950424e-6,5.6549193e-6
6.1984174e-6,5.7560997e-6
6.045212e-6,5.6065546e-6
6.054383e-6,5.6735335e-6
6.054684e-6,5.6194926e-6
6.0728007e-6,5.6911435e-6
6.0209563e-6,5.582368e-6
6.086682e-6,5.670274e-6
6.0458306e-6,5.6320555e-6
6.0750376e-6,5.6481517e-6
6.110001e-6,5.667054e-6
6.055098e-6,5.6106e-6
6.054116e-6,5.6712174e-6
6.162128e-6,5.7827515e-6
6.037428e-6,5.69517e-6
6.1577452e-6,5.746563e-6
6.0083325e-6,5.553411e-6
6.014989e-6,5.6136423e-6
6.0287966e-6,5.598626e-6
6.034829e-6,5.587844e-6
6.0035763e-6,5.596271e-6
6.056058e-6,5.619189e-6
6.134303e-6,5.7927455e-6
6.0179746e-6,5.6327217e-6
6.0622183e-6,5.687118e-6
5.9785075e-6,5.589134e-6
6.027246e-6,5.5965256e-6
6.069297e-6,5.6539934e-6
6.017399e-6,5.6764325e-6
5.9615777e-6,5.5571195e-6
6.0216553e-6,5.6754457e-6
5.9749764e-6,5.577759e-6
5.998794e-6,5.5652563e-6
5.9812273e-6,5.543757e-6
6.0107404e-6,5.6021813e-6
5.9609333e-6,5.579219e-6
5.9623367e-6,5.549928e-6
6.068917e-6,5.6159247e-6
5.9883096e-6,5.633996e-6
5.9823174e-6,5.6107115e-6
5.9649533e-6,5.55951e-6
6.134746e-6,5.696774e-6
5.969195e-6,5.558053e-6
5.9815825e-6,5.53042e-6
5.9375197e-6,5.542838e-6
5.9999456e-6,5.650443e-6
5.962051e-6,5.5598857e-6
6.066289e-6,5.6432605e-6
6.037069e-6,5.59345e-6
6.0345124e-6,5.5765186e-6
5.987167e-6,5.5489236e-6
5.9549106e-6,5.5461655e-6
5.9512245e-6,5.5717423e-6
5.9367385e-6,5.5577357e-6
5.933947e-6,5.527503e-6
5.9189765e-6,5.5635123e-6
5.9501294e-6,5.5841037e-6
5.91326e-6,5.5404566e-6
5.8878477e-6,5.5237374e-6
5.9173053e-6,5.5271466e-6
5.9524646e-6,5.5841792e-6
5.9882677e-6,5.59997e-6
5.9354516e-6,5.58882e-6
5.9298827e-6,5.5646947e-6
5.935282e-6,5.5601868e-6
5.9358917e-6,5.5753144e-6
5.9201466e-6,5.5686623e-6
5.916826e-6,5.5450905e-6
5.9205186e-6,5.521964e-6
5.926311e-6,5.5435166e-6
5.9127556e-6,5.51541e-6
5.929325e-6,5.502254e-6
5.9014737e-6,5.5479245e-6
5.91518e-6,5.525802e-6
6.0193665e-6,5.620632e-6
5.91194e-6,5.606232e-6
5.972032e-6,5.536621e-6
5.892728e-6,5.551027e-6
5.884021e-6,5.515419e-6
5.901975e-6,5.437321e-6
5.9399604e-6,5.5334235e-6
5.9548724e-6,5.5938913e-6
5.886098e-6,5.504691e-6
5.9151257e-6,5.5189307e-6
5.8929495e-6,5.5247547e-6
5.9181243e-6,5.6014705e-6
5.918332e-6,5.5323208e-6
5.864186e-6,5.5278792e-6
5.953923e-6,5.5495725e-6
5.904721e-6,5.543999e-6
5.8900996e-6,5.539619e-6
5.890096e-6,5.5455635e-6
5.888242e-6,5.562072e-6
5.8304395e-6,5.4600996e-6
5.8638548e-6,5.516448e-6
5.828026e-6,5.4664633e-6
5.8566607e-6,5.5188584e-6
5.8839446e-6,5.4887205e-6
5.865509e-6,5.4948664e-6
5.8675955e-6,5.469122e-6
5.8461364e-6,5.4971356e-6
5.9054646e-6,5.5197916e-6
5.885265e-6,5.4885827e-6
5.933043e-6,5.5569253e-6
5.8386213e-6,5.512404e-6
5.8568457e-6,5.5112478e-6
5.9118042e-6,5.59838e-6
5.802936e-6,5.4769366e-6
5.8486e-6,5.5191385e-6
5.8494084e-6,5.4811444e-6
5.879649e-6,5.53786e-6
5.8602714e-6,5.4818597e-6
5.86503e-6,5.520557e-6
5.831471e-6,5.4613433e-6
5.8250353e-6,5.463878e-6
5.787837e-6,5.4525613e-6
5.7878283e-6,5.4544216e-6
5.824068e-6,5.5213327e-6
5.81031e-6,5.476458e-6
5.8298183e-6,5.5098226e-6
5.7874945e-6,5.432558e-6
5.799215e-6,5.486809e-6
5.8292376e-6,5.521786e-6
5.8194287e-6,5.4550515e-6
5.7936513e-6,5.441333e-6
5.7945927e-6,5.4549055e-6
5.7985417e-6,5.4433713e-6
5.8956975e-6,5.5460187e-6
5.8635983e-6,5.5007017e-6
5.795177e-6,5.411334e-6
5.794789e-6,5.427083e-6
5.796739e-6,5.4664392e-6
5.766003e-6,5.4505945e-6
5.806405e-6,5.500337e-6
5.8011374e-6,5.5061428e-6
5.7850243e-6,5.488431e-6
5.7815714e-6,5.4349475e-6
5.795837e-6,5.4639654e-6
5.771354e-6,5.4606085e-6
5.754347e-6,5.4372586e-6
5.7949446e-6,5.530077e-6
5.789462e-6,5.4682732e-6
5.801162e-6,5.497895e-6
5.739638e-6,5.4241054e-6
5.7575253e-6,5.4257835e-6
5.7559396e-6,5.402649e-6
5.765654e-6,5.416942e-6
5.753322e-6,5.4309985e-6
5.7793654e-6,5.5416353e-6
5.7424345e-6,5.441646e-6
5.782516e-6,5.4643456e-6
5.755866e-6,5.399588e-6
5.7529833e-6,5.3914464e-6
5.831797e-6,5.480101e-6
5.772107e-6,5.4815346e-6
5.8122446e-6,5.459458e-6
5.727961e-6,5.3731374e-6
5.749148e-6,5.37092e-6
5.7542293e-6,5.4859643e-6
5.7485295e-6,5.418497e-6
5.738646e-6,5.396489e-6
5.7312395e-6,5.433547e-6
5.7019956e-6,5.3846884e-6
5.7417074e-6,5.4163424e-6
5.7730335e-6,5.47402e-6
5.748822e-6,5.4322213e-6
5.7600396e-6,5.4681536e-6
5.7555358e-6,5.501961e-6
5.8027967e-6,5.479373e-6
5.7133693e-6,5.3658036e-6
5.7125367e-6,5.4398574e-6
5.6890403e-6,5.4061193e-6
5.716616e-6,5.4001766e-6
5.6871586e-6,5.3393587e-6
5.750251e-6,5.435217e-6
5.7350176e-6,5.3762797e-6
5.7068955e-6,5.421518e-6
5.723e-6,5.412639e-6
5.695774e-6,5.3985627e-6
5.7285765e-6,5.489331e-6
5.713674e-6,5.4073257e-6
5.712636e-6,5.398943e-6
5.679179e-6,5.374331e-6
5.680535e-6,5.417496e-6
5.6708495e-6,5.3561002e-6
5.685728e-6,5.379758e-6
5.681359e-6,5.4114603e-6
5.698562e-6,5.3952863e-6
5.6927897e-6,5.3881163e-6
5.675781e-6,5.3867257e-6
5.719589e-6,5.4336233e-6
5.7150396e-6,5.3405333e-6
5.7133434e-6,5.4089733e-6
5.6752374e-6,5.3838685e-6
5.7017683e-6,5.3919116e-6
5.6647114e-6,5.3810472e-6
5.6582608e-6,5.3682515e-6
5.6565054e-6,5.4210263e-6
5.69108e-6,5.379971e-6
5.6721465e-6,5.384045e-6
5.635826e-6,5.3686e-6
5.6613676e-6,5.3683084e-6
5.677779e-6,5.399869e-6
5.669003e-6,5.385333e-6
5.6589656e-6,5.344381e-6
5.6665563e-6,5.368837e-6
5.686794e-6,5.3905565e-6
5.6353692e-6,5.2970267e-6
5.640004e-6,5.342443e-6
5.6433014e-6,5.377318e-6
5.6876074e-6,5.3954313e-6
5.651944e-6,5.372588e-6
5.649148e-6,5.3685285e-6
5.618988e-6,5.307867e-6
5.6570957e-6,5.3355493e-6
5.639706e-6,5.402092e-6
5.722979e-6,5.4744064e-6
5.658237e-6,5.328978e-6
5.6454082e-6,5.373829e-6
5.6988974e-6,5.4495335e-6
5.686768e-6,5.442636e-6
5.6412423e-6,5.345376e-6
5.6234335e-6,5.3649146e-6
5.6919484e-6,5.3850154e-6
5.5753353e-6,5.284785e-6
5.66176e-6,5.3920257e-6
5.6727085e-6,5.370111e-6
5.619353e-6,5.31035e-6
5.645798e-6,5.426859e-6
5.6145473e-6,5.3230974e-6
5.684737e-6,5.386826e-6
5.6192994e-6,5.3543777e-6
5.581407e-6,5.316815e-6
5.6099593e-6,5.297185e-6
5.605022e-6,5.3416898e-6
5.640737e-6,5.347689e-6
5.6385848e-6,5.403158e-6
5.5770374e-6,5.2766327e-6
5.6107147e-6,5.345085e-6
5.5677183e-6,5.2812075e-6
5.5832675e-6,5.266566e-6
5.6097924e-6,5.3832805e-6
5.6013546e-6,5.2935607e-6
5.6245167e-6,5.378019e-6
5.572992e-6,5.3439976e-6
5.5881897e-6,5.3044955e-6
5.5848946e-6,5.359646e-6
5.5877367e-6,5.27973e-6
5.637848e-6,5.351107e-6
5.633683e-6,5.4139346e-6
5.588317e-6,5.306164e-6
5.5946757e-6,5.3104623e-6
5.635728e-6,5.3536114e-6
5.6078734e-6,5.296049e-6
5.572867e-6,5.3412414e-6
5.570571e-6,5.279185e-6
5.6019585e-6,5.398519e-6
5.5663154e-6,5.2936116e-6
5.6295785e-6,5.3415993e-6
5.5475825e-6,5.3132244e-6
5.523609e-6,5.2851456e-6
5.5284986e-6,5.283779e-6
5.5584783e-6,5.298905e-6
5.5397754e-6,5.290731e-6
5.5321707e-6,5.294433e-6
5.5275927e-6,5.264229e-6
5.5221044e-6,5.2490077e-6
5.6035274e-6,5.3455824e-6
5.558277e-6,5.259738e-6
5.6252115e-6,5.384754e-6
5.515881e-6,5.2475284e-6
5.5238174e-6,5.295715e-6
5.5464634e-6,5.278365e-6
5.510611e-6,5.2466416e-6
5.516918e-6,5.2575588e-6
5.5200235e-6,5.247209e-6
5.5671017e-6,5.324279e-6
5.5624173e-6,5.3324243e-6
5.559783e-6,5.272837e-6
5.535397e-6,5.252398e-6
5.5284763e-6,5.275928e-6
5.622601e-6,5.382949e-6
5.5266723e-6,5.287877e-6
5.584195e-6,5.3821864e-6
5.5356077e-6,5.256021e-6
5.5483843e-6,5.340484e-6
5.568416e-6,5.2948435e-6
5.5276155e-6,5.2828314e-6
5.4810203e-6,5.215656e-6
5.4934135e-6,5.2215246e-6
5.503675e-6,5.247208e-6
5.561453e-6,5.295506e-6
5.528663e-6,5.227674e-6
5.4798834e-6,5.239993e-6
5.4909697e-6,5.215803e-6
5.5059336e-6,5.2895184e-6
5.5050746e-6,5.252726e-6
5.4744037e-6,5.2709624e-6
5.49454e-6,5.2701726e-6
5.5715054e-6,5.2829337e-6
5.4744137e-6,5.245776e-6
5.52548e-6,5.32135e-6
5.548787e-6,5.3056456e-6
5.5336186e-6,5.344576e-6
5.4940906e-6,5.2658543e-6
5.481567e-6,5.276978e-6
5.5162423e-6,5.20564e-6
5.5589308e-6,5.3004364e-6
5.442845e-6,5.1885513e-6
5.4493194e-6,5.229277e-6
5.4813568e-6,5.219085e-6
5.4517914e-6,5.26268e-6
5.470471e-6,5.2398327e-6
5.487608e-6,5.2591818e-6
5.4769125e-6,5.196027e-6
5.5148444e-6,5.2964733e-6
5.465807e-6,5.2692544e-6
5.481783e-6,5.2631312e-6
5.482313e-6,5.2004434e-6
5.4912866e-6,5.2364476e-6
5.470662e-6,5.220173e-6
5.5330243e-6,5.2762994e-6
5.4625934e-6,5.1994934e-6
5.481697e-6,5.245998e-6
5.5664873e-6,5.2842142e-6
5.5162186e-6,5.307874e-6
5.4679213e-6,5.24541e-6
5.475036e-6,5.251495e-6
5.4701522e-6,5.2439527e-6
5.471926e-6,5.273316e-6
5.4704133e-6,5.212552e-6
5.457488e-6,5.2725713e-6
5.467943e-6,5.2301084e-6
5.457614e-6,5.2513788e-6
5.6011395e-6,5.452389e-6
5.473096e-6,5.3249337e-6
5.405556e-6,5.204619e-6
5.4641287e-6,5.264857e-6
5.4362863e-6,5.248134e-6
5.460671e-6,5.2200653e-6
5.4377188e-6,5.2177543e-6
5.4466295e-6,5.226178e-6
5.4032575e-6,5.1879574e-6
5.443248e-6,5.2701307e-6
5.426668e-6,5.2418472e-6
5.3986296e-6,5.1644674e-6
5.4207976e-6,5.189049e-6
5.438427e-6,5.251601e-6
5.429387e-6,5.2023547e-6
5.3856415e-6,5.182698e-6
5.393919e-6,5.2081696e-6
5.378569e-6,5.201412e-6
5.4986203e-6,5.320332e-6
5.4198285e-6,5.1987618e-6
5.4159686e-6,5.228374e-6
5.3969684e-6,5.181083e-6
5.4221464e-6,5.2265586e-6
5.3903955e-6,5.2126065e-6
5.392577e-6,5.218992e-6
5.422386e-6,5.2639875e-6
5.4103202e-6,5.198849e-6
5.3908198e-6,5.2234113e-6
5.3895737e-6,5.242435e-6
5.398718e-6,5.231641e-6
